"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1872285789842989172","Fri Dec 27 13:49:41 +0000 2024","2","@txtcybr @guesihya Jd inget kpn waktu pernah didebat sm org di thread dia mengagungkan kapitalisme &amp; opininya maaf spt ayahmu kak. Intinya gen z skrg g pantes dpt kerjaan g mau kerja susah nuntut gaji gede mulu. Kalo mau efisien ya jgn hire banyak org hire sedikit org buat kerjain multiple jobs","1872641003745906886","","txtcybr","in","Somerset, NJ","0","0","0","https://x.com/rosemariie007/status/1872641003745906886","1207538814702342144","rosemariie007"
"1872599374301470988","Fri Dec 27 11:04:16 +0000 2024","1","Hai Gen Z! Pernah dengar istilah financial freedom? Itu adalah kondisi di mana kamu punya cukup uang untuk hidup tanpa tergantung pada gaji bulanan. Gimana caranya? Yuk simak beberapa tips penting! ","1872599374301470988","","","in","","0","1","0","https://x.com/lo_myself7/status/1872599374301470988","1568995446273773570","lo_myself7"
"1872598326933364742","Fri Dec 27 11:00:09 +0000 2024","1","Well mungkin angkanya berbeda dengan Indonesia karena standart of living-nya berbeda. Gue penasaran apakah ini fenomena yang mirip terjadi di Indonesia? (Di mana Gen Z merasa butuh punya gaji lebih tinggi untuk merasa sukses) Feel free untuk share opinimu di komen ya","1872598339176501718","","vicarioreinaldo","in","Indonesia","0","1","0","https://x.com/vicarioreinaldo/status/1872598339176501718","167431751","vicarioreinaldo"
"1872590938482323746","Fri Dec 27 10:54:40 +0000 2024","1","@aaindlry kann pstu demand gaji tinggi gosh gen z employees ","1872596956067033445","","aaindlry","in","","0","0","0","https://x.com/adb_ash/status/1872596956067033445","1160555067000291329","adb_ash"
"1872593469602193737","Fri Dec 27 10:40:48 +0000 2024","0","Tadi tuh interview. Aku ditanyain masalah salary terus aku jawab dong dengan jawaban normal minim umr terus dibalas jawabanku dan dibandingkan. Katanya gen Z sekarang kalau ditanya masalah gaji jawabannya umr. Nahh jawaban ku itu udah bener nggak sih? Atau kurang bener?","1872593469602193737","","","in","Klaten Yogyakarta ","0","1","0","https://x.com/pagogoo_/status/1872593469602193737","1637390988279943168","pagogoo_"
"1872271968134934998","Fri Dec 27 10:04:04 +0000 2024","0","@butssz @prwettysmilee @bacottetangga__ Lah itumah jauh ke atas generasi boomer dongo udah terima aja fakta gen z problematik dikit2 burnout maunya flexing mulu udah gaji dikit gaya elit","1872584223435145700","","butssz","in","","0","4","0","https://x.com/AleriJhonson/status/1872584223435145700","1241684967291113472","AleriJhonson"
"1872429732840509924","Fri Dec 27 00:27:12 +0000 2024","14","@worksfess menurutku ada beberapa sih 1. salary (terutama yg dari universitas ternama baru lulus langsung minta gaji tinggi banget padahal no exp) 2. masih banyak yang terjun dulu baru belajar daripada belajar dulu baru terjun 3. gap kompetensi/skill demand vs supply 4. komunikasi waktu","1872439051300794572","","worksfess","in","freiburg","0","0","0","https://x.com/hrdgenz/status/1872439051300794572","1614987151246229504","hrdgenz"
"1871561538219508167","Wed Dec 25 01:43:43 +0000 2024","0","@loysns macamana nak kecam gen z tolak kerja gaji starting 2k","1871733529194979546","","loysns","in","🎧","0","0","0","https://x.com/perperapera/status/1871733529194979546","1013434375139028992","perperapera"
"1869649992534888900","Sun Dec 22 10:25:39 +0000 2024","0","@txtdrpemerintah Siaaaaa benghar bahlil tangkurang gen z rata rata gaji dibawah dua juta blom ngasih ortu blom nabung blom biaya sehari hariii Mun leheng gajih naekk suku bunga naraek teh iemah sukununga naek gajih anger lierrr anying ahhhh bahlil ngentottttt","1870777717337346323","","txtdrpemerintah","in","Bandung Wetan, Indonesia","0","0","0","https://x.com/AbdulRo95555472/status/1870777717337346323","1421424261240016896","AbdulRo95555472"
"1870464166810829037","Sat Dec 21 13:39:43 +0000 2024","0","Semua atasan aku juga gini ngomongnya. tp yg setannya itu ya manusia gen z yg bru kerja 2-3th yg selalu nyari ksalahan anak baru dan sibuk ngurus gaji serta tunjangan aku. monmaap itu rejeki gw kalo lo dlunya cuma dpt gaji pokok jgn salahin gw njir. yg bkin peraturan bkn gw.","1870464166810829037","","","in","","0","0","0","https://x.com/akusukaatidurr/status/1870464166810829037","1228533101984284674","akusukaatidurr"
"1870134600573313331","Sat Dec 21 07:02:21 +0000 2024","7","@tanyarlfes Gue gue termasuk yang nyesel milih bjirr Udahlah nyari kerja susah yang udah kerja juga empot empotan gaji kena potong sana sini apalagi ini ppn naik berimbas kemana mana Shibaallll Kenapa aku wni kenapa aku gen z kenapa aku sandwich gen","1870364164868440291","","tanyarlfes","in","","0","5","0","https://x.com/nrizzie_/status/1870364164868440291","2719393813","nrizzie_"
"1870123303639117855","Fri Dec 20 16:08:51 +0000 2024","3","@timitimiw @worksfess tipikal gen z sdm rendah indo kan gitu skill gaada pengen gaji tinggi kebanyakan alasan","1870139309648671137","","timitimiw","in","","4","9","0","https://x.com/Jemmy_AI/status/1870139309648671137","1275064707959799813","Jemmy_AI"
"1870009806813311351","Fri Dec 20 07:34:16 +0000 2024","0","Posisi Gen Z di Chart BPS 2024: Profesi Gen Z menurut gaji: Main vocalist (Manajer/Direktur usia 25 29 tahun): Gaji Rp11 9 juta/bulan. Maknae line (Teknisi usia 15 19 tahun): Gaji Rp1 2 juta/bulan.","1870009811590623532","","melekinfo_id","in","","0","1","0","https://x.com/melekinfo_id/status/1870009811590623532","1169503755252797441","melekinfo_id"
"1870009806813311351","Fri Dec 20 07:34:16 +0000 2024","0","Fakta Line-Up Gaji Gen Z Menurut Indonesia Gen Z Report 2024 (IDN Research Institute): 56% Gen Z cuma punya pendapatan di bawah Rp2 5 juta/bulan. 26% ada di rentang Rp2 5 juta Rp5 juta. Sisanya? Literally minoritas yang kaya-kaya. Jadi Rp175 juta setahun itu buat siapa?","1870009808503615718","","melekinfo_id","in","","0","1","0","https://x.com/melekinfo_id/status/1870009808503615718","1169503755252797441","melekinfo_id"
"1869967049063276569","Fri Dec 20 04:44:21 +0000 2024","0","Boomer boomer tuh rtrt gini nnti playing victnya gen z g bs kerja malas malasan blabla pdhl rekrut untuk 1 kerjaan yg gaji kek makan ciki skali lewat eh tauny disuruh serba bs carry sama sini","1869967049063276569","","","in","","0","0","0","https://x.com/daily_uyu/status/1869967049063276569","1814850180803665921","daily_uyu"
"1869626616076472726","Thu Dec 19 23:32:44 +0000 2024","413","@PetrolWeeb Gaji seiprit = harus banyak bersyukur Telat semenit = potong gaji Lembur 5 jam = gak ada uang lembur ini loyalitas Boss gak bisa salah kalau perlu harus disembah karena boss merasa TUHAN. Giliran banyak karyawan yg kabur / resign gen z gabisa kerja dikit2 ngeluh ","1869888626596925867","","PetrolWeeb","in","In the desert 🏜 ","1","2","57","https://x.com/indra_emc2/status/1869888626596925867","1603489852775100416","indra_emc2"
"1869695457871479140","Thu Dec 19 10:45:09 +0000 2024","3"," aku gen z tahun ini baru lulus kuliah tahun ini aku baru kerja dan merasakan dapat gaji tpi tahun ini jg mulai digaungkan ppn 12% untuk tahun depan","1869695457871479140","","","in","","0","0","0","https://x.com/convomf/status/1869695457871479140","1314975287294083073","convomf"
"1869682195549548546","Thu Dec 19 09:54:37 +0000 2024","0","BPS 2024: Pendapatan Gen Z berdasarkan pekerjaan: Gaji tinggi: usia 25 29 thn = Rp11 9 juta/bulan. Gaji rendah: Teknisi usia 15 19 thn = Rp1 2 juta/bulan. ️ Mayoritas Gen Z kerja di entry-level bukan posisi direktur. Jd siapa yang katanya ngabisin Rp175 juta? Sultan Gen Z?","1869682741031375089","","melekinfo_id","in","","0","1","0","https://x.com/melekinfo_id/status/1869682741031375089","1169503755252797441","melekinfo_id"
"1869682195549548546","Thu Dec 19 09:53:27 +0000 2024","0","Menurut Indonesia Gen Z Report 2024 (IDN Research Institute): 56% Gen Z berpenghasilan &lt;Rp2 5 juta/bulan. 26% ada di rentang Rp2 5 juta Rp5 juta. Sisanya? Sedikit banget yg dapat lebih dari Rp5 juta. Boro-boro Rp175 juta/tahun hidup dari gaji UMR aja udah perjuangan bestie! ","1869682447618851131","","melekinfo_id","in","","0","1","0","https://x.com/melekinfo_id/status/1869682447618851131","1169503755252797441","melekinfo_id"
"1869665475011207573","Thu Dec 19 08:46:00 +0000 2024","0","dulu aku rasa gen Z ni mengada-2. tapi tak ku sangka yg Gen Y pun ngada je. dah la sebaya aku tapi getik aku dgn perangai kerja nye. kerja nak senang mcm la bg gaji fresh grad. tp dia kata kerja aku senang sbb aku tgok email escalation je. hahaha","1869665475011207573","","","in","","0","1","0","https://x.com/NadiahhM/status/1869665475011207573","254853339","NadiahhM"
"1869647735831548387","Thu Dec 19 07:35:31 +0000 2024","0","Kesenjangan Harapan Gaji dan Realita Dunia Kerja untuk Gen Z https://t.co/XrS5L6iafd","1869647735831548387","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/the_geotimes/status/1869647735831548387","2366754955","the_geotimes"
"1869641090669891641","Thu Dec 19 07:09:06 +0000 2024","0","maaf ya aku ngeluhin ini mulu tapi ini memang anjingggg bgt. aku merasa dirugikan pls masih 20 tahun gaji gak UMR gen sandwich pula harus bayar kuliah sendiri beli perintilan kuliah sendiri apa-apa serba sendiri.. mau nangis BAHKAN NANGISPUN SENDIRI YA TUHAN","1869641090669891641","","","in","final boss yapper ","0","1","0","https://x.com/brutallyeepy/status/1869641090669891641","1472269821773434881","brutallyeepy"
"1869638776227831978","Thu Dec 19 06:59:55 +0000 2024","0","Gen Z kudu sabar model gimana lagi ya? Aku sendiri udah ngelewatin badai susahnya nyari kerja pas covid kena layoff udah bisa dapet kerja lagi pun financial perusahaan gabisa maksimal yg dampaknya pengurangan gaji tunjangan fasilitas dll. Ditambah pemrentah kakean polah","1869638776227831978","","","in","","0","1","0","https://x.com/_ariskaf/status/1869638776227831978","3149065705","_ariskaf"
"1869451539250880915","Thu Dec 19 06:21:58 +0000 2024","1","@alumni_monas @hrdbacot Gak kok bang. Gw gen z malah selalu ditipu perusahaan kagak dikasih2 gaji. Gw kapok dan akhirnya ya mutusin bikin usaha sendiri aja. Semoga abang dapat gen z yg bagusan.","1869629226447725004","","alumni_monas","in","Batavia, Oost Indië","0","0","0","https://x.com/blaqshp76/status/1869629226447725004","2274470208","blaqshp76"
"1869554532918723061","Thu Dec 19 03:33:18 +0000 2024","1","@FOODFESS2 Dahlah makan angin aja kita makan angin. Makan angin juga enak pemerintah ngatain gen z kebanyakan ngopi jadi ga akan bisa beli rumah. Woy! Bangun. Ngopi ga ngopi susah beli rumah kalo gaji seuprit dan barang receh kena pajak","1869586779810230525","","FOODFESS2","in","","0","0","0","https://x.com/hellofuturemef/status/1869586779810230525","1171423670692003840","hellofuturemef"
"1869577329812623576","Thu Dec 19 02:55:45 +0000 2024","1","gen z ini baru juga ngerasain punya gaji sendiri baru mau hidup mandiri belum financially stable eh malah dipalak pemerintaaaaah kimak https://t.co/bEKG4QmGFP","1869577329812623576","https://pbs.twimg.com/media/GfISrKLbQAEF5xC.jpg","","in","","0","0","1","https://x.com/sasasasalwa/status/1869577329812623576","1064474904903397377","sasasasalwa"
"1869371329067274341","Wed Dec 18 13:17:10 +0000 2024","0","cape bgt tuh gaji ngepas masih harus nyisihin buat biaya sekolah adek gen z sandwich idup di negara bobrok pemerintah bobrok anjing anjing","1869371329067274341","","","in","","0","0","0","https://x.com/matchaoreong/status/1869371329067274341","1020511544151379974","matchaoreong"
"1869285798509715778","Wed Dec 18 07:37:18 +0000 2024","0","ini gen Z yg mau nikah + beranak juga mikir ribuan kali kalo yg kerja cm silaki dengan gaji umr.","1869285798509715778","","","in","MY","0","0","0","https://x.com/veephoriaaaaa/status/1869285798509715778","957253798073851904","veephoriaaaaa"
"1869263195594260743","Wed Dec 18 06:07:32 +0000 2024","0","Kapan Career Hopping Tepat untuk Gen Z? Strategi yang Tepat: Saat pekerjaan tidak sesuai career goals. Ketika tidak ada ruang untuk belajar &amp; berkembang. Jika tawaran baru lebih menjanjikan (gaji + pengembangan diri). Jangan pindah hanya karena bosan! #CareerPlanning","1869263208923685196","","happyselfbysmi","in","Millennium Centennial Center","0","1","0","https://x.com/happyselfbysmi/status/1869263208923685196","1432369710427897858","happyselfbysmi"
"1869263195594260743","Wed Dec 18 06:07:32 +0000 2024","0","Kapan Career Hopping Tepat untuk Gen Z? Strategi yang Tepat: Saat pekerjaan tidak sesuai career goals. Ketika tidak ada ruang untuk belajar &amp; berkembang. Jika tawaran baru lebih menjanjikan (gaji + pengembangan diri). Jangan pindah hanya karena bosan! #CareerPlanning","1869263206751047770","","happyselfbysmi","in","Millennium Centennial Center","0","1","0","https://x.com/happyselfbysmi/status/1869263206751047770","1432369710427897858","happyselfbysmi"
"1869056590307020924","Tue Dec 17 16:26:31 +0000 2024","0","ppn 12% dan banyak ditemukan anak gen z kemaren milih nomor 2... trus umur kita udah mulai masuk dunia kerja.... trus kebutuhan semua naik... trus lu sandwich gen.... trs.... gaji lo dipake negara buat program yg FAAAKKk.....","1869056590307020924","","","in","","0","1","0","https://x.com/sirophangat/status/1869056590307020924","1775599231736393728","sirophangat"
"1868769345846779962","Tue Dec 17 13:53:18 +0000 2024","4","@tanyarlfes Padahal udah banyak pengamat ekonomi klo gen milenial or gen z itu buat punya properti sangat berat. Apalagi gaji cuman UMR aja itungannya tetep berat walaupun itu mau ngambil KPR pun.","1869018032561176786","","tanyarlfes","in","","0","0","0","https://x.com/jeje_std/status/1869018032561176786","367262601","jeje_std"
"1869005725793763657","Tue Dec 17 13:04:24 +0000 2024","0","selain karna kalo dapet kerja ga yakin dapet yang up to 5jt ya karna keluarga yg mikir anak gen z berarti pinter cari duit abis itu dipalakin deh imagine gaji lu 5jt sebulan dipalak ortu sejuta sebulan tinggal 4jt. nabung sampe 10 tahun ya masih sekitar 40jt","1869005725793763657","","","in","","0","1","0","https://x.com/scaramewt/status/1869005725793763657","1748278193457672192","scaramewt"
"1868860535112188149","Tue Dec 17 03:27:27 +0000 2024","0","Gaji itu rahasia perusahaan atau nggak sih? Jawabannya bisa bikin kamu mikir ulang sebelum share ke kolega. Yuk baca artikel menarik lainnya di link di bio sekarang! https://t.co/8c9YwI2SNO","1868860535112188149","","","in","Yogyakarta City","0","0","0","https://x.com/hrd_genz/status/1868860535112188149","1866338666010075136","hrd_genz"
"1868585522899382546","Tue Dec 17 00:01:44 +0000 2024","0","@romeogadungan bang klo boss antara gen z gen milineal gak bisa kerja sama kah kaya Boomer di pemerintahan?masa iya setiap ngerjain limpahan boss mulai dari 0 lagi ngerjainnya mereka gaji 2 digit setara vesmet primavera tp kerjaan gak ada yg bener ","1868808763400241226","","romeogadungan","in","","0","0","0","https://x.com/charinisan03/status/1868808763400241226","2943048691","charinisan03"
"1868556667782074737","Mon Dec 16 11:35:21 +0000 2024","3","@detikcom Ada video itu udah jelas kekerasan penganiayaan dia juga bisa di gugat depnaker tidak bayar gaji pegawai.. Orang begini besar kepala kalo di lindungi semena mena Mereka tidak belajar kah dari kasus 1998 Ada istilah pribumi nusantara dan pendatang","1868620927682171339","","detikcom","in","","0","0","1","https://x.com/alexand66298416/status/1868620927682171339","1636511635904012289","alexand66298416"
"1805433758474190972","Mon Dec 16 08:43:12 +0000 2024","0","@GabRey99 Gen Z mana mau angkat karung sales sopir truk atau kerja serabutan lain? Mau gaji gede jam kerja santai lingkungan kerja gak toxic skill gak ada hadeh","1868577608339951735","","GabRey99","in","","0","0","0","https://x.com/fufufafagnarly/status/1868577608339951735","1720354447971491840","fufufafagnarly"
"1868560884915970376","Mon Dec 16 07:36:45 +0000 2024","0"," tolonglah kasiani gen z dgn gaji umk ini","1868560884915970376","","","in","Indonesia","0","0","0","https://x.com/ryucchann/status/1868560884915970376","943456270173925376","ryucchann"
"1868535500430283082","Mon Dec 16 06:03:17 +0000 2024","0","Gen Z juga memiliki orientasi karir dan gaya kerja yang berbeda. Mereka cenderung mencari pekerjaan yang memiliki makna dan fleksibilitas bukan sekedar gaji besar. Mereka menghargai keseimbangan antara kehidupan pribadi dan profesional serta menginginkan lingkungan kerja yang https://t.co/GZORUuF6rk","1868537360721572098","https://pbs.twimg.com/media/Ge5g0m6bIAAcQx2.jpg","yeerimc","in","","0","1","0","https://x.com/yeerimc/status/1868537360721572098","964909715665780736","yeerimc"
"1868191904057417895","Sun Dec 15 21:59:19 +0000 2024","0","@dirtytextt Dia gaji 50 juta seleranya bukan kau juga ibu..","1868415568543728044","","dirtytextt","in","","0","0","0","https://x.com/alexand66298416/status/1868415568543728044","1636511635904012289","alexand66298416"
"1868267915122004235","Sun Dec 15 12:12:37 +0000 2024","0","seneng jga sih bisa ngasih gaji gue ke ortu walaupun ga seberapa. mungkin pencapaian ini ga bisa dibandingin. tapi tiap hari gue selalu seneng karena bisa beli apa2 pke duit tabungan sendiri ga pernah minta lebih dri yg dijatahin. semangat para gen z pencari nafkah semuaa ","1868267917911191823","","kiyuuwo","in","free 🇵🇸","0","2","0","https://x.com/kiyuuwo/status/1868267917911191823","1612640707","kiyuuwo"
"1867810900373385724","Sun Dec 15 06:13:10 +0000 2024","0","@txtdoy Bisanya Gen Z orientasinya Result Kerjaan Apalagi dijaman Gen Z perusahaan rata udah nerapin KPI jadi buat apa masalahin pasal cuti dan telat bawahanya toh pasal tersebut adlh HAK karyawan dateng telat juga dipotong gaji. Dari pengalaman gua sbgai Gen z &amp; Lead Tim hahaha","1868177460120232380","","txtdoy","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/unluckyboy888/status/1868177460120232380","1765054411813117952","unluckyboy888"
"1868173659875283137","Sun Dec 15 05:58:04 +0000 2024","0","Zaizai Gen Z dari China bekerja di 4 tempat sehari demi mencapai target gaji Rp 20-25 juta. Dari pagi hingga malam semangatnya menginspirasi banyak orang.","1868173659875283137","","","in","Moscow - Hawaii","0","0","0","https://x.com/Falahns75/status/1868173659875283137","775993370074238976","Falahns75"
"1868067111534551087","Sat Dec 14 22:54:41 +0000 2024","17","AKUUU dr. Ikhsan gambaran gen z kalo jadi dokter. Dengerin dia cerita berasa masuk ke close friendnya. Moodbooster banget wkwkwkwk Mari kita doakan agar gaji blio yg katanya di bawah UMR itu naik biar bisa beli mesin cuci maksud gue kayak astaghfirullahaladzim ‍️","1868067111534551087","","","in","","0","0","1","https://x.com/sliceofword/status/1868067111534551087","1177401562898919424","sliceofword"
"1867848390274617826","Sat Dec 14 08:42:34 +0000 2024","0","@nizxmshxms Nak complain abt gen z silakan je. Tapi nak compare dgn pekerja bangla mmg x kena. Kita dpt gaji setakat hidup biasa² je. Pekerja bangla boleh hntr duit ke kg buat sara anak bini siap makcik pakcik semua dia boleh sara dgn duit tu. Buat rumah sewakan pula. Dpt lagi duit.","1867852670368985181","","nizxmshxms","in","","0","1","0","https://x.com/chujakucen/status/1867852670368985181","1587039362814201857","chujakucen"
"1867502529506091401","Sat Dec 14 01:10:06 +0000 2024","35","@MALAYSIAVIRALLL @KKMPutrajaya Amik Bangla foreign worker ni lg reliable drpd orang lokal. Percaya lah walaupun layan elok mcm mana pun kerja fnb ni org lokal takkan stay lama sbb byk lg kerja gaji lingkungan sama. Lps tu diorg cpt bosan. Attitude gen z pun byk problem dtg kerja lambat 1 jam tu normal","1867738802984563078","","MALAYSIAVIRALLL","in","","0","0","0","https://x.com/capekylez/status/1867738802984563078","1722265397158895616","capekylez"
"1867543499085951134","Fri Dec 13 12:14:02 +0000 2024","0","Ngatain gen Z gabisa apa2. Eh justru gen Z banyak bisa nya ya. Malah pinter2. Lu tuh gen boomer yg pemalas. Maunya Terima gaji gede tapi kerja gamau","1867543499085951134","","","in","PA","0","0","0","https://x.com/sxtrauberry/status/1867543499085951134","1092313083085635584","sxtrauberry"
"1867449877958893873","Fri Dec 13 06:02:01 +0000 2024","0","Bagi Gen Z kesuksesan tidak lagi hanya diukur dari posisi atau gaji yang tinggi tetapi juga dari kualitas hidup yang seimbang. https://t.co/TdcSt53oRB","1867449877958893873","","","in","Madiun","0","0","0","https://x.com/radarmadiunweb/status/1867449877958893873","1404018642","radarmadiunweb"
"1867186336953958443","Thu Dec 12 12:34:48 +0000 2024","0","Ya gaji secukupnya buat bertahan makan. Trus masih nanya knapa gen z susah beli rumah WOILAH mana harga rumah makin hari makin ngadi ngadi","1867186336953958443","","","in","Indonesia","0","0","0","https://x.com/anti_mannia/status/1867186336953958443","1455562345749508105","anti_mannia"
"1867143388539338775","Thu Dec 12 09:44:08 +0000 2024","0","gen z anak laki laki gaji UMR buat diri sendiri gen z anak laki laki gaji UMR buat diri sendiri keluarga dan bayar ini itu (wkwk)","1867143388539338775","","","in","unknown place","0","0","0","https://x.com/addictedical/status/1867143388539338775","1233364327484121090","addictedical"
"1867039496040222966","Thu Dec 12 02:51:18 +0000 2024","2","gaji gadis gen z cantik (aku) habis buat beli buku dyson dan kelas yoga ","1867039496040222966","","","in","","0","0","0","https://x.com/filleubelle/status/1867039496040222966","771273253","filleubelle"
"1866869815786475681","Wed Dec 11 15:37:03 +0000 2024","0","emang bener gen z abis duit di jajan also gue menjelang 12.12 udah abis setengah gaji gua bray lagi nyari tutorial bertahan hidup 2 minggu kedepan ","1866869815786475681","","","in","","0","0","0","https://x.com/ian_kmg/status/1866869815786475681","1124998864363147264","ian_kmg"
"1866774300595982565","Wed Dec 11 09:17:32 +0000 2024","0","Tapi balik lagi ya ini semua tergantung individunya! Jadi mau generasi apapun pasti punya plus dan minusnya masing-masing Kalo menurut kamu gimana nih coba share dong pengalaman kamu kerja sama Gen Z atau bahkan kamu yang termasuk Gen Z ⬇️","1866774306853884356","","bosshire_id","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/bosshire_id/status/1866774306853884356","1420997327787937792","bosshire_id"
"1866774300595982565","Wed Dec 11 09:17:31 +0000 2024","0","Ada statement menarik nih dari Lisa Widodo - COO &amp; Co-Founder BliBli Indonesia. Kak Lisa bilang Gen Z tuh bukan generasi yang lembek loh malah menurut kak Lisa Gen Z adalah generasi yang conscious yaitu banyak mengakses keterbukaan informasi! ‍️‍️ ⬇️⬇️⬇️","1866774303829790910","","bosshire_id","in","Jakarta Barat, DKI Jakarta","0","1","0","https://x.com/bosshire_id/status/1866774303829790910","1420997327787937792","bosshire_id"
"1866774300595982565","Wed Dec 11 09:17:30 +0000 2024","0","‼️ GEN Z TUH GAK LEMBEK KAYAK KATA SOSMED ‼️ Emang ga ada abisnya ya kalau mau debatin perbedaan generasi di dunia kerja. Terutama Gen Z yang lumayan banyak jadi bahan perdebatan nih ‍. ⬇️⬇️⬇️","1866774300595982565","","","in","Jakarta Barat, DKI Jakarta","0","1","0","https://x.com/bosshire_id/status/1866774300595982565","1420997327787937792","bosshire_id"
"1866506911639810119","Tue Dec 10 15:35:00 +0000 2024","0","bagi gen z menikah itu ga wajib. yang wajib itu shalat dan gaji 2 digit.","1866506911639810119","","","in","ENFP","0","1","0","https://x.com/orlldinary/status/1866506911639810119","1324997750119788545","orlldinary"
"1865866625154748902","Mon Dec 09 02:17:35 +0000 2024","63","@apralzolam Bapak ga tahu? Seragam Gaji dan tunjangan bapak saya yg bayar ","1865943846594711896","","apralzolam","in","Engelberg, Switzerland","0","0","0","https://x.com/GenZ3T/status/1865943846594711896","1257249470623801345","GenZ3T"
"1865801120951812275","Sun Dec 08 16:55:08 +0000 2024","0","depan guys Anak muda : atur saja bang maunya kayak bagaimana hadeh Saya : mau karir seperti apa dia guys Anak muda : mau minta gaji tinggi tapi kalo gak ada pengalaman buat apa bang mending Abang di marketing bisa punya relasi banyak nah gen z iniloh mumet aku ","1865802304324251771","","anggerstars","in","Surabaya, East Java 🇮🇩","0","1","0","https://x.com/anggerstars/status/1865802304324251771","1072460044745076736","anggerstars"
